,loss,accuracy,val_loss,val_accuracy
0,2.9179134368896484,0.7299546003341675,0.5071373581886292,0.8380952477455139
1,0.35413554310798645,0.875945508480072,0.2657378911972046,0.9142857193946838
2,0.22782383859157562,0.9084720015525818,0.32462796568870544,0.9238095283508301
3,0.1863836795091629,0.9409984946250916,0.2595231831073761,0.9428571462631226
4,0.20566338300704956,0.9334341883659363,0.22475244104862213,0.9047619104385376
5,0.11504311859607697,0.9606656432151794,0.4203360080718994,0.9238095283508301
6,0.11332275718450546,0.9614220857620239,0.2939598560333252,0.9333333373069763
